LocationID,LocationName,StateAbbr,StateDesc,TotalPopulation
34007,Camden,NJ,New Jersey,"527,196"
36049,Lewis,NY,New York,"26,548"
32029,Storey,NV,Nevada,"4,177"
35001,Bernalillo,NM,New Mexico,"671,586"
36029,Erie,NY,New York,"946,147"
35029,Luna,NM,New Mexico,"25,316"
32023,Nye,NV,Nevada,"55,720"
34035,Somerset,NJ,New Jersey,"348,842"
36121,Wyoming,NY,New York,"39,532"
31165,Sioux,NE,Nebraska,"1,154"
35039,Rio Arriba,NM,New Mexico,"39,876"
36115,Washington,NY,New York,"60,047"
34021,Mercer,NJ,New Jersey,"381,671"
31167,Stanton,NE,Nebraska,"5,856"
36063,Niagara,NY,New York,"209,457"
32007,Elko,NV,Nevada,"54,293"
36073,Orleans,NY,New York,"39,124"
36103,Suffolk,NY,New York,"1,523,170"
36013,Chautauqua,NY,New York,"124,891"
36015,Chemung,NY,New York,"81,325"
34013,Essex,NJ,New Jersey,"851,117"
32011,Eureka,NV,Nevada,"1,917"
37005,Alleghany,NC,North Carolina,"11,342"
37049,Craven,NC,North Carolina,"102,391"
32027,Pershing,NV,Nevada,"6,364"
37031,Carteret,NC,North Carolina,"69,615"
37029,Camden,NC,North Carolina,"11,137"
31173,Thurston,NE,Nebraska,"6,557"
36045,Jefferson,NY,New York,"114,787"
36087,Rockland,NY,New York,"340,807"
31151,Saline,NE,Nebraska,"14,555"
31159,Seward,NE,Nebraska,"17,671"
37041,Chowan,NC,North Carolina,"13,891"
36065,Oneida,NY,New York,"227,555"
36075,Oswego,NY,New York,"118,162"
31103,Keya Paha,NE,Nebraska,805
35009,Curry,NM,New Mexico,"47,222"
36079,Putnam,NY,New York,"98,060"
31095,Jefferson,NE,Nebraska,"7,054"
35006,Cibola,NM,New Mexico,"26,780"
37059,Davie,NC,North Carolina,"44,599"
36059,Nassau,NY,New York,"1,381,715"
36043,Herkimer,NY,New York,"59,484"
36117,Wayne,NY,New York,"90,829"
37021,Buncombe,NC,North Carolina,"275,901"
36057,Montgomery,NY,New York,"49,368"
32005,Douglas,NV,Nevada,"49,545"
35025,Lea,NM,New Mexico,"72,101"
34039,Union,NJ,New Jersey,"572,726"
32015,Lander,NV,Nevada,"5,769"
36033,Franklin,NY,New York,"46,502"
36037,Genesee,NY,New York,"57,529"
37047,Columbus,NC,North Carolina,"50,121"
34041,Warren,NJ,New Jersey,"111,252"
33013,Merrimack,NH,New Hampshire,"157,103"
34025,Monmouth,NJ,New Jersey,"642,799"
31179,Wayne,NE,Nebraska,"9,874"
37037,Chatham,NC,North Carolina,"81,624"
35037,Quay,NM,New Mexico,"8,510"
37011,Avery,NC,North Carolina,"17,561"
31089,Holt,NE,Nebraska,"10,093"
31153,Sarpy,NE,Nebraska,"199,886"
39109,Miami,OH,Ohio,"110,876"
37113,Macon,NC,North Carolina,"38,412"
38075,Renville,ND,North Dakota,"2,279"
37075,Graham,NC,North Carolina,"8,052"
39163,Vinton,OH,Ohio,"12,474"
37061,Duplin,NC,North Carolina,"49,520"
37193,Wilkes,NC,North Carolina,"66,013"
38043,Kidder,ND,North Dakota,"2,342"
38001,Adams,ND,North Dakota,"2,163"
39127,Perry,OH,Ohio,"35,551"
39001,Adams,OH,Ohio,"27,521"
40019,Carter,OK,Oklahoma,"48,596"
37135,Orange,NC,North Carolina,"150,626"
37195,Wilson,NC,North Carolina,"78,970"
37101,Johnston,NC,North Carolina,"241,955"
39147,Seneca,OH,Ohio,"54,527"
37197,Yadkin,NC,North Carolina,"37,774"
39003,Allen,OH,Ohio,"100,838"
38087,Slope,ND,North Dakota,674
38011,Bowman,ND,North Dakota,"2,867"
37155,Robeson,NC,North Carolina,"117,365"
39025,Clermont,OH,Ohio,"211,972"
39145,Scioto,OH,Ohio,"71,969"
37097,Iredell,NC,North Carolina,"199,710"
37165,Scotland,NC,North Carolina,"34,376"
37079,Greene,NC,North Carolina,"20,530"
39159,Union,OH,Ohio,"69,637"
39139,Richland,OH,Ohio,"125,064"
40015,Caddo,OK,Oklahoma,"26,214"
40021,Cherokee,OK,Oklahoma,"48,185"
37171,Surry,NC,North Carolina,"71,462"
37105,Lee,NC,North Carolina,"67,059"
37093,Hoke,NC,North Carolina,"54,446"
39125,Paulding,OH,Ohio,"18,706"
39019,Carroll,OH,Ohio,"26,758"
39087,Lawrence,OH,Ohio,"56,118"
40017,Canadian,OK,Oklahoma,"175,829"
37095,Hyde,NC,North Carolina,"4,607"
38045,LaMoure,ND,North Dakota,"4,096"
38019,Cavalier,ND,North Dakota,"3,596"
39101,Marion,OH,Ohio,"64,851"
37157,Rockingham,NC,North Carolina,"92,518"
40023,Choctaw,OK,Oklahoma,"14,276"
39157,Tuscarawas,OH,Ohio,"91,874"
37199,Yancey,NC,North Carolina,"18,938"
38033,Golden Valley,ND,North Dakota,"1,743"
39111,Monroe,OH,Ohio,"13,153"
40003,Alfalfa,OK,Oklahoma,"5,673"
38013,Burke,ND,North Dakota,"2,134"
39083,Knox,OH,Ohio,"63,320"
39055,Geauga,OH,Ohio,"95,407"
37069,Franklin,NC,North Carolina,"77,001"
38091,Steele,ND,North Dakota,"1,782"
39067,Harrison,OH,Ohio,"14,159"
37179,Union,NC,North Carolina,"256,452"
38025,Dunn,ND,North Dakota,"4,019"
39069,Henry,OH,Ohio,"27,520"
38017,Cass,ND,North Dakota,"196,362"
37131,Northampton,NC,North Carolina,"16,715"
39099,Mahoning,OH,Ohio,"225,596"
39009,Athens,OH,Ohio,"62,706"
39013,Belmont,OH,Ohio,"64,918"
39039,Defiance,OH,Ohio,"38,315"
37117,Martin,NC,North Carolina,"21,447"
37173,Swain,NC,North Carolina,"13,916"
37161,Rutherford,NC,North Carolina,"65,507"
37143,Perquimans,NC,North Carolina,"13,377"
38101,Ward,ND,North Dakota,"68,332"
39113,Montgomery,OH,Ohio,"533,796"
37159,Rowan,NC,North Carolina,"151,661"
38005,Benson,ND,North Dakota,"5,745"
39153,Summit,OH,Ohio,"535,733"
39023,Clark,OH,Ohio,"134,610"
38085,Sioux,ND,North Dakota,"3,643"
37111,McDowell,NC,North Carolina,"44,893"
37181,Vance,NC,North Carolina,"42,301"
37109,Lincoln,NC,North Carolina,"95,675"
39071,Highland,OH,Ohio,"43,614"
39007,Ashtabula,OH,Ohio,"96,845"
38059,Morton,ND,North Dakota,"33,895"
39033,Crawford,OH,Ohio,"41,529"
38049,McHenry,ND,North Dakota,"5,131"
37099,Jackson,NC,North Carolina,"44,574"
38015,Burleigh,ND,North Dakota,"100,012"
39129,Pickaway,OH,Ohio,"61,086"
38051,McIntosh,ND,North Dakota,"2,488"
39123,Ottawa,OH,Ohio,"39,803"
38061,Mountrail,ND,North Dakota,"9,383"
37151,Randolph,NC,North Carolina,"147,458"
39051,Fulton,OH,Ohio,"42,007"
37103,Jones,NC,North Carolina,"9,401"
37115,Madison,NC,North Carolina,"22,071"
37163,Sampson,NC,North Carolina,"59,601"
37071,Gaston,NC,North Carolina,"237,242"
39165,Warren,OH,Ohio,"252,148"
37087,Haywood,NC,North Carolina,"62,969"
39017,Butler,OH,Ohio,"393,043"
39095,Lucas,OH,Ohio,"425,484"
37067,Forsyth,NC,North Carolina,"392,921"
37177,Tyrrell,NC,North Carolina,"3,461"
39077,Huron,OH,Ohio,"58,199"
39057,Greene,OH,Ohio,"169,691"
39135,Preble,OH,Ohio,"40,556"
39041,Delaware,OH,Ohio,"231,636"
37139,Pasquotank,NC,North Carolina,"41,444"
39115,Morgan,OH,Ohio,"13,646"
37089,Henderson,NC,North Carolina,"119,230"
40009,Beckham,OK,Oklahoma,"22,042"
38105,Williams,ND,North Dakota,"39,113"
39035,Cuyahoga,OH,Ohio,"1,233,088"
37081,Guilford,NC,North Carolina,"549,866"
37133,Onslow,NC,North Carolina,"213,676"
38097,Traill,ND,North Dakota,"7,908"
37145,Person,NC,North Carolina,"39,737"
39107,Mercer,OH,Ohio,"42,439"
37085,Harnett,NC,North Carolina,"141,477"
37065,Edgecombe,NC,North Carolina,"48,832"
39015,Brown,OH,Ohio,"43,777"
38067,Pembina,ND,North Dakota,"6,661"
37121,Mitchell,NC,North Carolina,"14,999"
38071,Ramsey,ND,North Dakota,"11,463"
39105,Meigs,OH,Ohio,"21,767"
37107,Lenoir,NC,North Carolina,"54,895"
38103,Wells,ND,North Dakota,"3,876"
39141,Ross,OH,Ohio,"76,501"
39175,Wyandot,OH,Ohio,"21,457"
39043,Erie,OH,Ohio,"74,035"
37149,Polk,NC,North Carolina,"20,060"
38031,Foster,ND,North Dakota,"3,309"
39117,Morrow,OH,Ohio,"35,595"
38037,Grant,ND,North Dakota,"2,215"
37091,Hertford,NC,North Carolina,"19,453"
39167,Washington,OH,Ohio,"58,577"
39021,Champaign,OH,Ohio,"38,845"
39143,Sandusky,OH,Ohio,"58,709"
37129,New Hanover,NC,North Carolina,"238,852"
37123,Montgomery,NC,North Carolina,"26,085"
37119,Mecklenburg,NC,North Carolina,"1,163,701"
40007,Beaver,OK,Oklahoma,"5,018"
38081,Sargent,ND,North Dakota,"3,776"
37189,Watauga,NC,North Carolina,"54,748"
39005,Ashland,OH,Ohio,"52,190"
38029,Emmons,ND,North Dakota,"3,224"
38009,Bottineau,ND,North Dakota,"6,349"
39063,Hancock,OH,Ohio,"74,704"
38023,Divide,ND,North Dakota,"2,135"
39011,Auglaize,OH,Ohio,"46,050"
39121,Noble,OH,Ohio,"14,311"
39089,Licking,OH,Ohio,"183,201"
39155,Trumbull,OH,Ohio,"200,373"
38069,Pierce,ND,North Dakota,"3,902"
39047,Fayette,OH,Ohio,"28,817"
38003,Barnes,ND,North Dakota,"10,726"
39173,Wood,OH,Ohio,"132,650"
37073,Gates,NC,North Carolina,"10,343"
39027,Clinton,OH,Ohio,"41,938"
39037,Darke,OH,Ohio,"51,415"
39151,Stark,OH,Ohio,"372,716"
38041,Hettinger,ND,North Dakota,"2,415"
38077,Richland,ND,North Dakota,"16,558"
39065,Hardin,OH,Ohio,"30,368"
37187,Washington,NC,North Carolina,"10,713"
38057,Mercer,ND,North Dakota,"8,309"
39045,Fairfield,OH,Ohio,"165,360"
38047,Logan,ND,North Dakota,"1,869"
37183,Wake,NC,North Carolina,"1,190,275"
39137,Putnam,OH,Ohio,"34,199"
38099,Walsh,ND,North Dakota,"10,305"
39149,Shelby,OH,Ohio,"47,765"
38063,Nelson,ND,North Dakota,"2,991"
39131,Pike,OH,Ohio,"27,001"
37141,Pender,NC,North Carolina,"68,521"
39079,Jackson,OH,Ohio,"32,606"
37167,Stanly,NC,North Carolina,"65,699"
37077,Granville,NC,North Carolina,"62,192"
38089,Stark,ND,North Dakota,"33,001"
39119,Muskingum,OH,Ohio,"86,305"
38093,Stutsman,ND,North Dakota,"21,392"
39029,Columbiana,OH,Ohio,"100,182"
38021,Dickey,ND,North Dakota,"4,900"
39031,Coshocton,OH,Ohio,"36,869"
38079,Rolette,ND,North Dakota,"11,728"
38027,Eddy,ND,North Dakota,"2,263"
40013,Bryan,OK,Oklahoma,"48,967"
37185,Warren,NC,North Carolina,"18,836"
39169,Wayne,OH,Ohio,"116,510"
37147,Pitt,NC,North Carolina,"175,119"
39085,Lake,OH,Ohio,"231,640"
39061,Hamilton,OH,Ohio,"827,058"
39103,Medina,OH,Ohio,"184,042"
37125,Moore,NC,North Carolina,"106,898"
37169,Stokes,NC,North Carolina,"45,532"
37137,Pamlico,NC,North Carolina,"12,423"
37191,Wayne,NC,North Carolina,"118,686"
40005,Atoka,OK,Oklahoma,"14,525"
39081,Jefferson,OH,Ohio,"64,026"
39091,Logan,OH,Ohio,"46,057"
39171,Williams,OH,Ohio,"36,591"
38065,Oliver,ND,North Dakota,"1,879"
37175,Transylvania,NC,North Carolina,"33,549"
39075,Holmes,OH,Ohio,"44,386"
39059,Guernsey,OH,Ohio,"38,089"
39133,Portage,OH,Ohio,"162,665"
39161,Van Wert,OH,Ohio,"28,704"
39073,Hocking,OH,Ohio,"27,540"
38083,Sheridan,ND,North Dakota,"1,266"
38053,McKenzie,ND,North Dakota,"14,252"
38073,Ransom,ND,North Dakota,"5,603"
39053,Gallia,OH,Ohio,"28,986"
38055,McLean,ND,North Dakota,"9,832"
38039,Griggs,ND,North Dakota,"2,248"
37153,Richmond,NC,North Carolina,"42,324"
39093,Lorain,OH,Ohio,"317,910"
40001,Adair,OK,Oklahoma,"19,627"
40011,Blaine,OK,Oklahoma,"8,539"
37063,Durham,NC,North Carolina,"336,892"
37127,Nash,NC,North Carolina,"96,551"
38007,Billings,ND,North Dakota,"1,034"
38035,Grand Forks,ND,North Dakota,"72,708"
39049,Franklin,OH,Ohio,"1,326,063"
46059,Hand,SD,South Dakota,"3,107"
40077,Latimer,OK,Oklahoma,"9,526"
44009,Washington,RI,Rhode Island,"129,982"
40039,Custer,OK,Oklahoma,"28,266"
46125,Turner,SD,South Dakota,"9,027"
40025,Cimarron,OK,Oklahoma,"2,191"
41005,Clackamas,OR,Oregon,"423,173"
41065,Wasco,OR,Oregon,"26,333"
41013,Crook,OR,Oregon,"26,952"
46083,Lincoln,SD,South Dakota,"73,238"
45031,Darlington,SC,South Carolina,"62,416"
47029,Cocke,TN,Tennessee,"37,404"
40079,Le Flore,OK,Oklahoma,"49,596"
40099,Murray,OK,Oklahoma,"13,754"
41007,Clatsop,OR,Oregon,"41,102"
40065,Jackson,OK,Oklahoma,"24,669"
46103,Pennington,SD,South Dakota,"115,903"
41009,Columbia,OR,Oregon,"53,880"
45033,Dillon,SC,South Carolina,"27,698"
45011,Barnwell,SC,South Carolina,"20,447"
41027,Hood River,OR,Oregon,"23,745"
40121,Pittsburg,OK,Oklahoma,"43,479"
45057,Lancaster,SC,South Carolina,"108,215"
46102,Oglala Lakota,SD,South Dakota,"13,434"
40061,Haskell,OK,Oklahoma,"11,832"
40129,Roger Mills,OK,Oklahoma,"3,295"
45019,Charleston,SC,South Carolina,"424,367"
40043,Dewey,OK,Oklahoma,"4,286"
46121,Todd,SD,South Dakota,"9,199"
46097,Miner,SD,South Dakota,"2,280"
47025,Claiborne,TN,Tennessee,"32,654"
47033,Crockett,TN,Tennessee,"13,982"
40135,Sequoyah,OK,Oklahoma,"40,291"
40071,Kay,OK,Oklahoma,"43,641"
40057,Harmon,OK,Oklahoma,"2,392"
46079,Lake,SD,South Dakota,"11,031"
45049,Hampton,SC,South Carolina,"18,122"
46031,Corson,SD,South Dakota,"3,782"
46033,Custer,SD,South Dakota,"9,117"
40059,Harper,OK,Oklahoma,"3,190"
41067,Washington,OR,Oregon,"598,865"
41035,Klamath,OR,Oregon,"70,003"
46051,Grant,SD,South Dakota,"7,553"
41037,Lake,OR,Oregon,"8,293"
46117,Stanley,SD,South Dakota,"3,043"
41011,Coos,OR,Oregon,"64,212"
41053,Polk,OR,Oregon,"89,805"
46063,Harding,SD,South Dakota,"1,324"
47011,Bradley,TN,Tennessee,"111,579"
41029,Jackson,OR,Oregon,"220,768"
46029,Codington,SD,South Dakota,"28,971"
45085,Sumter,SC,South Carolina,"104,165"
40033,Cotton,OK,Oklahoma,"5,427"
45015,Berkeley,SC,South Carolina,"255,217"
46009,Bon Homme,SD,South Dakota,"7,065"
40145,Wagoner,OK,Oklahoma,"89,280"
41045,Malheur,OR,Oregon,"32,044"
46011,Brookings,SD,South Dakota,"35,980"
40095,Marshall,OK,Oklahoma,"15,970"
46049,Faulk,SD,South Dakota,"2,151"
40069,Johnston,OK,Oklahoma,"10,216"
45041,Florence,SC,South Carolina,"137,214"
45043,Georgetown,SC,South Carolina,"65,731"
45069,Marlboro,SC,South Carolina,"25,704"
40081,Lincoln,OK,Oklahoma,"34,562"
40139,Texas,OK,Oklahoma,"20,371"
40127,Pushmataha,OK,Oklahoma,"10,800"
40107,Okfuskee,OK,Oklahoma,"11,300"
45025,Chesterfield,SC,South Carolina,"44,031"
40123,Pontotoc,OK,Oklahoma,"38,396"
41019,Douglas,OR,Oregon,"112,435"
46111,Sanborn,SD,South Dakota,"2,399"
45053,Jasper,SC,South Carolina,"33,544"
40083,Logan,OK,Oklahoma,"53,029"
40027,Cleveland,OK,Oklahoma,"301,193"
40147,Washington,OK,Oklahoma,"53,706"
46013,Brown,SD,South Dakota,"37,733"
45039,Fairfield,SC,South Carolina,"20,422"
42077,Lehigh,PA,Pennsylvania,"377,754"
47035,Cumberland,TN,Tennessee,"64,760"
45063,Lexington,SC,South Carolina,"309,528"
41071,Yamhill,OR,Oregon,"108,644"
41031,Jefferson,OR,Oregon,"25,454"
42021,Cambria,PA,Pennsylvania,"130,668"
46077,Kingsbury,SD,South Dakota,"5,276"
41003,Benton,OR,Oregon,"97,713"
45001,Abbeville,SC,South Carolina,"24,434"
42103,Pike,PA,Pennsylvania,"61,247"
40115,Ottawa,OK,Oklahoma,"30,287"
45081,Saluda,SC,South Carolina,"19,123"
40067,Jefferson,OK,Oklahoma,"5,347"
40073,Kingfisher,OK,Oklahoma,"15,481"
40035,Craig,OK,Oklahoma,"14,494"
40063,Hughes,OK,Oklahoma,"13,436"
46129,Walworth,SD,South Dakota,"5,269"
40051,Grady,OK,Oklahoma,"57,375"
46041,Dewey,SD,South Dakota,"5,208"
40141,Tillman,OK,Oklahoma,"6,869"
46021,Campbell,SD,South Dakota,"1,340"
45089,Williamsburg,SC,South Carolina,"29,891"
46091,Marshall,SD,South Dakota,"4,390"
45071,Newberry,SC,South Carolina,"38,825"
41043,Linn,OR,Oregon,"131,496"
40103,Noble,OK,Oklahoma,"10,832"
46045,Edmunds,SD,South Dakota,"4,057"
46067,Hutchinson,SD,South Dakota,"7,394"
40055,Greer,OK,Oklahoma,"5,466"
47019,Carter,TN,Tennessee,"57,022"
42017,Bucks,PA,Pennsylvania,"645,984"
45065,McCormick,SC,South Carolina,"9,941"
45087,Union,SC,South Carolina,"26,629"
45029,Colleton,SC,South Carolina,"38,874"
41033,Josephine,OR,Oregon,"87,821"
45067,Marion,SC,South Carolina,"28,508"
40047,Garfield,OK,Oklahoma,"62,023"
40097,Mayes,OK,Oklahoma,"39,889"
45021,Cherokee,SC,South Carolina,"56,714"
40111,Okmulgee,OK,Oklahoma,"37,035"
46057,Hamlin,SD,South Dakota,"6,451"
40049,Garvin,OK,Oklahoma,"25,865"
40029,Coal,OK,Oklahoma,"5,266"
47037,Davidson,TN,Tennessee,"712,334"
45045,Greenville,SC,South Carolina,"558,036"
44001,Bristol,RI,Rhode Island,"50,255"
40085,Love,OK,Oklahoma,"10,296"
44007,Providence,RI,Rhode Island,"660,615"
46055,Haakon,SD,South Dakota,"1,851"
46015,Brule,SD,South Dakota,"5,311"
46127,Union,SD,South Dakota,"17,183"
45027,Clarendon,SC,South Carolina,"31,004"
46099,Minnehaha,SD,South Dakota,"206,930"
47007,Bledsoe,TN,Tennessee,"15,060"
45073,Oconee,SC,South Carolina,"81,221"
40113,Osage,OK,Oklahoma,"46,130"
41049,Morrow,OR,Oregon,"12,302"
46071,Jackson,SD,South Dakota,"2,776"
41059,Umatilla,OR,Oregon,"80,053"
46135,Yankton,SD,South Dakota,"23,517"
46101,Moody,SD,South Dakota,"6,450"
40093,Major,OK,Oklahoma,"7,581"
40089,McCurtain,OK,Oklahoma,"30,660"
46061,Hanson,SD,South Dakota,"3,471"
40087,McClain,OK,Oklahoma,"47,072"
46085,Lyman,SD,South Dakota,"3,705"
47015,Cannon,TN,Tennessee,"15,063"
45005,Allendale,SC,South Carolina,"7,369"
40153,Woodward,OK,Oklahoma,"19,947"
40125,Pottawatomie,OK,Oklahoma,"73,791"
45035,Dorchester,SC,South Carolina,"169,833"
41023,Grant,OR,Oregon,"7,215"
46003,Aurora,SD,South Dakota,"2,782"
41041,Lincoln,OR,Oregon,"50,821"
46073,Jerauld,SD,South Dakota,"1,660"
46035,Davison,SD,South Dakota,"19,922"
40053,Grant,OK,Oklahoma,"4,083"
44003,Kent,RI,Rhode Island,"171,278"
45077,Pickens,SC,South Carolina,"135,495"
41015,Curry,OR,Oregon,"23,296"
47003,Bedford,TN,Tennessee,"53,055"
44005,Newport,RI,Rhode Island,"83,832"
46095,Mellette,SD,South Dakota,"1,851"
40037,Creek,OK,Oklahoma,"73,332"
45059,Laurens,SC,South Carolina,"68,873"
46107,Potter,SD,South Dakota,"2,413"
41063,Wallowa,OR,Oregon,"7,674"
45003,Aiken,SC,South Carolina,"177,130"
45017,Calhoun,SC,South Carolina,"14,186"
41039,Lane,OR,Oregon,"381,181"
46007,Bennett,SD,South Dakota,"3,305"
42099,Perry,PA,Pennsylvania,"46,083"
42063,Indiana,PA,Pennsylvania,"83,094"
45075,Orangeburg,SC,South Carolina,"82,820"
46065,Hughes,SD,South Dakota,"17,624"
45047,Greenwood,SC,South Carolina,"69,460"
42003,Allegheny,PA,Pennsylvania,"1,224,825"
46093,Meade,SD,South Dakota,"30,954"
41025,Harney,OR,Oregon,"7,440"
42083,McKean,PA,Pennsylvania,"39,519"
41047,Marion,OR,Oregon,"346,741"
47005,Benton,TN,Tennessee,"16,103"
41069,Wheeler,OR,Oregon,"1,436"
45023,Chester,SC,South Carolina,"32,226"
45037,Edgefield,SC,South Carolina,"27,607"
42109,Snyder,PA,Pennsylvania,"39,717"
46087,McCook,SD,South Dakota,"5,809"
42069,Lackawanna,PA,Pennsylvania,"216,123"
41001,Baker,OR,Oregon,"16,912"
41057,Tillamook,OR,Oregon,"27,417"
46025,Clark,SD,South Dakota,"3,948"
40133,Seminole,OK,Oklahoma,"23,565"
46023,Charles Mix,SD,South Dakota,"9,240"
40041,Delaware,OK,Oklahoma,"41,703"
46037,Day,SD,South Dakota,"5,451"
45013,Beaufort,SC,South Carolina,"198,979"
45061,Lee,SC,South Carolina,"15,967"
40131,Rogers,OK,Oklahoma,"100,248"
46027,Clay,SD,South Dakota,"15,431"
40137,Stephens,OK,Oklahoma,"44,014"
40119,Payne,OK,Oklahoma,"83,352"
47023,Chester,TN,Tennessee,"17,606"
47017,Carroll,TN,Tennessee,"28,860"
41051,Multnomah,OR,Oregon,"789,698"
42011,Berks,PA,Pennsylvania,"432,821"
40151,Woods,OK,Oklahoma,"8,564"
45051,Horry,SC,South Carolina,"397,478"
45091,York,SC,South Carolina,"298,320"
46053,Gregory,SD,South Dakota,"4,018"
40091,McIntosh,OK,Oklahoma,"19,603"
46105,Perkins,SD,South Dakota,"2,834"
40105,Nowata,OK,Oklahoma,"9,438"
47027,Clay,TN,Tennessee,"7,714"
45009,Bamberg,SC,South Carolina,"12,974"
47013,Campbell,TN,Tennessee,"40,223"
46081,Lawrence,SD,South Dakota,"28,053"
40143,Tulsa,OK,Oklahoma,"682,868"
46039,Deuel,SD,South Dakota,"4,354"
47001,Anderson,TN,Tennessee,"80,234"
46005,Beadle,SD,South Dakota,"19,591"
41017,Deschutes,OR,Oregon,"208,513"
46075,Jones,SD,South Dakota,855
46043,Douglas,SD,South Dakota,"2,838"
41061,Union,OR,Oregon,"25,944"
45055,Kershaw,SC,South Carolina,"69,905"
40045,Ellis,OK,Oklahoma,"3,648"
42117,Tioga,PA,Pennsylvania,"40,840"
46019,Butte,SD,South Dakota,"10,863"
46089,McPherson,SD,South Dakota,"2,334"
46123,Tripp,SD,South Dakota,"5,621"
45007,Anderson,SC,South Carolina,"213,076"
42039,Crawford,PA,Pennsylvania,"82,001"
47031,Coffee,TN,Tennessee,"60,633"
47009,Blount,TN,Tennessee,"141,456"
40149,Washita,OK,Oklahoma,"10,736"
46047,Fall River,SD,South Dakota,"7,393"
40031,Comanche,OK,Oklahoma,"121,574"
42091,Montgomery,PA,Pennsylvania,"868,742"
46119,Sully,SD,South Dakota,"1,494"
45083,Spartanburg,SC,South Carolina,"356,698"
47021,Cheatham,TN,Tennessee,"42,254"
42045,Delaware,PA,Pennsylvania,"576,720"
42041,Cumberland,PA,Pennsylvania,"270,738"
46137,Ziebach,SD,South Dakota,"2,322"
40117,Pawnee,OK,Oklahoma,"15,864"
42075,Lebanon,PA,Pennsylvania,"144,252"
46017,Buffalo,SD,South Dakota,"1,884"
42023,Cameron,PA,Pennsylvania,"4,380"
46069,Hyde,SD,South Dakota,"1,186"
42057,Fulton,PA,Pennsylvania,"14,468"
42095,Northampton,PA,Pennsylvania,"319,091"
46115,Spink,SD,South Dakota,"6,166"
42073,Lawrence,PA,Pennsylvania,"84,472"
46109,Roberts,SD,South Dakota,"10,206"
42051,Fayette,PA,Pennsylvania,"123,915"
41021,Gilliam,OR,Oregon,"2,026"
42131,Wyoming,PA,Pennsylvania,"25,902"
42029,Chester,PA,Pennsylvania,"549,784"
42115,Susquehanna,PA,Pennsylvania,"38,109"
42087,Mifflin,PA,Pennsylvania,"45,922"
42035,Clinton,PA,Pennsylvania,"37,607"
45079,Richland,SC,South Carolina,"425,138"
41055,Sherman,OR,Oregon,"1,951"
42081,Lycoming,PA,Pennsylvania,"112,724"
42047,Elk,PA,Pennsylvania,"30,198"
42101,Philadelphia,PA,Pennsylvania,"1,550,542"
42127,Wayne,PA,Pennsylvania,"51,262"
42019,Butler,PA,Pennsylvania,"198,413"
42071,Lancaster,PA,Pennsylvania,"558,589"
42037,Columbia,PA,Pennsylvania,"65,439"
42059,Greene,PA,Pennsylvania,"34,357"
42097,Northumberland,PA,Pennsylvania,"90,120"
42031,Clarion,PA,Pennsylvania,"36,970"
42015,Bradford,PA,Pennsylvania,"59,695"
42049,Erie,PA,Pennsylvania,"267,571"
42107,Schuylkill,PA,Pennsylvania,"143,786"
42025,Carbon,PA,Pennsylvania,"65,458"
42043,Dauphin,PA,Pennsylvania,"289,234"
42129,Westmoreland,PA,Pennsylvania,"351,163"
42055,Franklin,PA,Pennsylvania,"157,854"
42009,Bedford,PA,Pennsylvania,"47,350"
42105,Potter,PA,Pennsylvania,"15,999"
42089,Monroe,PA,Pennsylvania,"166,053"
42005,Armstrong,PA,Pennsylvania,"64,074"
42111,Somerset,PA,Pennsylvania,"72,197"
42065,Jefferson,PA,Pennsylvania,"43,612"
42053,Forest,PA,Pennsylvania,"6,449"
42123,Warren,PA,Pennsylvania,"37,572"
42027,Centre,PA,Pennsylvania,"157,795"
42125,Washington,PA,Pennsylvania,"210,232"
42079,Luzerne,PA,Pennsylvania,"327,388"
42133,York,PA,Pennsylvania,"464,640"
42007,Beaver,PA,Pennsylvania,"165,631"
42119,Union,PA,Pennsylvania,"42,042"
42001,Adams,PA,Pennsylvania,"106,748"
42061,Huntingdon,PA,Pennsylvania,"43,514"
42113,Sullivan,PA,Pennsylvania,"5,834"
42067,Juniata,PA,Pennsylvania,"23,243"
42085,Mercer,PA,Pennsylvania,"108,503"
42121,Venango,PA,Pennsylvania,"49,431"
42093,Montour,PA,Pennsylvania,"17,860"
42013,Blair,PA,Pennsylvania,"120,273"
42033,Clearfield,PA,Pennsylvania,"77,090"
48279,Lamb,TX,Texas,"12,711"
47103,Lincoln,TN,Tennessee,"36,169"
48109,Culberson,TX,Texas,"2,196"
47057,Grainger,TN,Tennessee,"24,681"
48343,Morris,TX,Texas,"12,066"
47039,Decatur,TN,Tennessee,"11,656"
48011,Armstrong,TX,Texas,"1,832"
48071,Chambers,TX,Texas,"53,876"
48019,Bandera,TX,Texas,"22,637"
48301,Loving,TX,Texas,43
48149,Fayette,TX,Texas,"25,474"
48383,Reagan,TX,Texas,"3,141"
47105,Loudon,TN,Tennessee,"60,591"
47129,Morgan,TN,Tennessee,"21,573"
48013,Atascosa,TX,Texas,"51,784"
47087,Jackson,TN,Tennessee,"12,363"
48325,Medina,TX,Texas,"54,797"
48015,Austin,TX,Texas,"31,677"
48151,Fisher,TX,Texas,"3,612"
48125,Dickens,TX,Texas,"1,711"
48031,Blanco,TX,Texas,"13,048"
47155,Sevier,TN,Tennessee,"99,415"
48179,Gray,TX,Texas,"20,916"
48321,Matagorda,TX,Texas,"36,359"
